movieId,imdbId,tmdbId
149246,55535,57998
149248,38794,94641
149252,27354,205992
149254,29112,165760
149256,29553,356174
149258,35298,319983
149260,40614,53834
149262,42049,61141
149264,39015,44099
149268,35189,84085
149270,34976,109640
149272,36170,113534
149274,35970,261077
149278,37906,114077
149280,37607,43472
149284,32613,141651
149286,32427,297870
149288,33675,327845
149292,32746,177790
149294,46051,89154
149296,5016028,373481
149298,1591483,284543
149300,67532,143437
149302,217853,274381
149306,93312,26028
149308,94590,26360
149310,1314218,139230
149314,308213,140595
149316,500144,22305
149318,349136,273085
149320,788006,63011
149322,1548018,63160
149324,81915,20363
149326,1756791,83728
149328,309150,55534
149330,182015,125464
149332,5016760,358532
149334,4550098,340666
149336,3501046,339339
149338,4254838,339888
149340,4684410,359204
149342,1025102,149232
149344,3004544,237710
149346,4413794,345139
149348,3551400,356483
149350,3201722,356486
149352,1528854,274167
149354,1850457,266294
149356,2910966,240907
149358,461674,169382
149360,1018902,46914
149362,4997830,359511
149364,3626180,310972
149366,5014528,363486
149368,4767950,348634
149370,5097970,363484
149372,5033114,363482
149374,4621642,328848
149376,3602128,343284
149378,4933782,361751
149380,5056034,362886
149382,5031014,360604
149384,5156770,363476
149386,5182120,363478
149388,5210048,363479
149390,5204384,363480
149392,5133810,363483
149394,5133572,360603
149396,4698718,366630
149398,5210078,366631
149400,4587740,366018
149402,138074,79720
149404,4603080,336681
149406,2267968,140300
149408,159568,16308
149410,95262,16157
149412,95512,154738
149416,416080,21442
149418,4316236,319089
149420,844347,62691
149424,1459998,79280
149426,2360446,281524
149428,416881,72443
149430,1330229,58550
149432,456821,95164
149434,760185,160297
149438,810400,72592
149440,1826714,64882
149442,1542840,61888
149444,235452,142499
149446,1897945,63465
149448,1882164,85377
149450,1097268,41835
149452,468652,100923
149454,1655400,138853
149456,1233473,38000
149458,1810510,45079
149460,1606595,72505
149464,1669801,56232
149466,1603463,67560
149468,2095657,108646
149470,1032764,64228
149472,367174,41198
149476,464762,114661
149478,1078600,32695
149482,475557,38011
149484,2173264,116488
149486,4276834,314283
149488,1330015,26381
149490,872007,206155
149492,1646214,49704
149494,493567,47331
149496,2652756,159230
149498,2411024,138665
149500,2592336,171587
149502,1674766,187006
149504,1818377,189151
149506,1665418,169068
149508,2132405,92499
149510,104616,232420
149512,3013126,212640
149514,4280430,311093
149516,448245,13739
149518,27967,260583
149520,4163644,343702
149522,98156,31127
149524,101309,40800
149526,91065,62768
149530,39320,70702
149532,5248968,372981
149534,3735302,320587
149536,376827,106222
149538,475268,225813
149540,94134,200998
149542,243222,73526
149546,76448,26537
149548,2303112,242551
149550,2379436,128070
149552,4266638,323929
149554,40087,45166
149556,31058,60481
149558,21633,229005
149560,27376,82036
149562,34027,43788
149564,33169,43823
149566,1734589,102051
149568,4419390,364833
149570,1554523,50542
149572,1286126,24426
149574,79828,40246
149576,2064865,141976
149578,4012254,299578
149580,2994382,239180
149582,4737910,352209
149584,2734566,350849
149586,1794725,141476
149588,4779296,373976
149590,3703908,344041
149592,2102502,220488
149594,2587914,291348
149598,1542488,76354
149600,1172996,37715
149602,1684928,70712
149604,2040537,161482
149606,3735246,362045
149608,2836260,278706
149610,71624,96985
149612,2112277,256687
149614,3909336,350845
149616,2912144,191731
149618,54756,43020
149620,430082,127642
149626,4040072,370835
149630,32742,61464
149632,34268,60116
149634,33648,278122
149636,38852,299143
149638,49839,113936
149640,56468,166888
149642,3504604,339934
149644,1699225,60895
149646,4133088,316179
149648,38715,217250
149650,4146128,373977
149652,3284178,254736
149654,1723112,91067
149656,2361042,128230
149658,4618398,347201
149660,71138,66772
149662,3271120,253258
149664,3922350,326415
149666,53640,89751
149668,77682,26550
149670,795434,20360
149672,1109477,22633
149674,101070,373357
149676,4685096,342927
149678,282628,68507
149681,72331,29389
149683,1143145,272426
149686,4701702,357940
149688,69316,41032
149690,2959352,268546
149692,63381,292523
149694,989007,28997
149696,1735853,73976
149698,895777,37817
149700,2139855,82745
149702,1522189,85389
149704,1483795,73919
149706,327002,69846
149709,187231,55138
149711,4161962,300601
149713,1930308,100274
149715,3573412,372821
149717,2417134,145711
149719,1823059,107257
149721,3421270,267319
149723,3717532,317442
149725,1320113,98440
149727,907868,98438
149729,1128079,98439
149731,3358654,261157
149733,1957996,79708
149735,191066,114018
149737,2320968,218736
149739,3063470,267955
149741,4935282,352200
149745,1659611,366566
149747,4001992,337075
149749,257954,253347
149751,68934,91485
149753,2601260,309811
149755,99127,281291
149757,87300,95023
149759,4819560,362154
149761,395677,16632
149764,492650,20969
149766,430895,16147
149768,3094914,214129
149770,1866931,140054
149772,2002626,129745
149774,3469386,252981
149776,1745713,63064
149778,1649354,81560
149780,1159223,41186
149782,1985196,279998
149784,1068643,36185
149786,215681,9375
149788,1233482,36164
149790,1786668,53514
149792,1237958,40119
149794,2714934,292264
149796,2390253,118451
149798,1587422,54225
149800,1260937,40121
149802,2319760,119273
149804,1092006,39493
149806,1427241,99188
149808,3579990,252067
149810,1493070,52870
149812,3779570,276139
149814,2671776,201386
149816,151513,110713
149818,249947,341517
149820,494279,18432
149822,386124,282879
149824,291015,315534
149826,3949936,339944
149828,83261,40241
149830,1374989,58431
149832,381842,31078
149834,1072438,49674
149836,1535110,58887
149840,2518848,172767
149842,97417,264943
149848,40097,89145
149850,36606,73069
149852,62676,203763
149854,2622826,249260
149856,29924,151911
149858,826039,163890
149860,12952,95134
149864,23878,99729
149866,25712,100100
149868,26195,181426
149875,129672,44459
149877,75849,62752
149879,1787655,153717
149881,215604,71431
149883,218891,289673
149888,3252786,337208
149890,1278327,58213
149892,21807,262234
149894,37496,88933
149896,39390,90349
149898,58110,121716
149900,1410020,31992
149902,2504640,302026
149904,26432,174686
149906,80870,111868
149910,25303,182035
149913,60564,102288
149917,418835,54951
149919,85871,75986
149925,42783,121197
149927,97379,7193
149929,2559036,272095
149931,28083,176253
149934,23358,272667
149936,2148433,211354
149938,114202,49172
149940,49698,219860
149942,31908,193688
149944,39873,182925
149946,1698008,83880
149948,796306,58791
149950,80546,38920
149956,36776,101209
149958,2222458,220003
149960,109786,212375
149965,59390,26199
149967,23145,175822
149969,46009,176411
149971,44849,50208
149973,42881,121161
149978,1289432,21167
149980,304389,66068
149982,1772947,84479
149984,789770,20226
149986,1301308,132561
149988,1286784,44751
149990,1194628,68360
149992,808174,68444
149994,441694,276608
149996,940723,12135
149998,98615,76202
150000,1538545,61935
150002,1381112,17486
150004,1506965,69740
150006,1817088,123005
150008,114577,47587
150010,1511329,42748
150012,1470860,60775
150014,473492,22034
150016,2197849,150041
150018,443352,66066
150020,83307,263582
150022,1784458,80469
150024,1678044,56950
150026,204870,299856
150028,426037,20388
150030,106218,24524
150032,480854,17902
150034,1272041,53103
150036,1757710,80153
150038,314624,210320
150040,330539,209414
150042,2123996,139270
150044,467817,10509
150046,472477,52738
150048,1081964,22454
150050,2365879,141145
150052,1731230,73628
150054,129222,86482
150056,2248805,164366
150058,77449,94630
150060,101805,280437
150062,129114,287344
150064,272087,374698
150066,228073,218238
150068,1825974,73222
150070,1405808,142085
150072,239593,75578
150074,85829,52260
150076,1086214,15994
150078,131278,36712
150080,2572160,182545
150082,812265,35639
150084,86553,63044
150088,43885,56597
150090,45339,74436
150092,1801071,255647
150096,41654,215505
150104,44918,54832
150106,46461,67446
150116,59206,111480
150118,55182,95363
150122,141673,163879
150126,140834,115082
150130,62099,169946
150132,52276,44478
150134,174227,2389
150136,72052,47157
150138,454427,62659
150140,3001186,215908
150142,59741,185837
150144,66163,19930
150146,1289430,122619
150148,68493,48848
150150,100728,87469
150152,234748,27548
150154,1198144,25311
150156,1345505,211220
150162,64682,124395
150164,298390,316985
150166,46340,199458
150170,47173,279149
150178,49437,96509
150184,50637,242499
150186,55643,6915
150190,3867396,324930
150194,5290524,374416
150196,39676,65777
150198,40952,281531
150202,42810,39288
150204,43668,68439
150206,44967,4459
150210,49854,80082
150212,54879,171898
150214,56645,159052
150218,61662,152393
150220,230379,73468
150224,64340,252709
150226,28509,110457
150228,2415372,178189
150230,2974050,325712
150232,3856042,317198
150234,1865368,84105
150236,3098874,286987
150238,3142958,271954
150240,1720044,54330
150242,2249712,129119
150244,3881700,328480
150246,3463014,284250
150248,1686327,82655
150250,4306308,325134
150252,2381355,159109
150254,4935372,354216
150256,1602575,376358
150258,2140037,174751
150260,1454545,45098
150262,1847645,57718
150264,1849755,132873
150266,3790720,333360
150268,4535650,370665
150270,4183692,333596
150272,3268668,331190
150274,4416518,299553
150276,4642044,360055
150278,2141773,336313
150280,3949586,296244
150282,4287610,256959
150284,1037223,127363
150286,104119,28859
150288,80732,84183
150292,2091235,168379
150294,3387542,329440
150296,1438298,41518
150298,3477480,277934
150300,2261505,141901
150302,2187203,94555
150304,127562,46494
150306,151666,50669
150308,53933,242354
150310,4791836,340564
150312,220827,39436
150316,1369667,277968
150318,2193782,127894
150320,1334470,37460
150322,1532957,26379
150324,1013542,27621
150328,51084,263910
150334,2077833,102632
150336,3034594,279973
150338,2586682,210408
150340,3554418,291157
150342,315642,275269
150344,2905838,283589
150346,2379679,258100
150348,78474,30117
150350,84096,86068
150352,4315956,313628
150354,2326087,138038
150356,30652,43856
150358,2087838,118026
150360,2642524,284050
150362,2014268,105991
150364,3958072,287497
150367,3249478,320420
150369,784145,77194
150371,1206479,77855
150373,304072,48661
150375,2403867,204755
150377,167187,16075
150379,1849027,74842
150381,1928329,122198
150383,826110,173928
150385,1092385,24154
150387,306474,59297
150389,1039651,37425
150391,3492436,254277
150393,3797004,321191
150395,3853452,349176
150397,138810,374883
150399,97035,350554
150401,3511596,325173
150407,42522,118236
150409,45338,362170
150413,70327,124122
150417,68014,49719
150419,68451,119209
150421,64662,198667
150425,58285,197053
150433,50620,113700
150435,50274,354747
150437,51105,186408
150441,48188,83119
150443,47945,16912
150445,46147,225834
150457,86257,46453
150459,78356,86942
150465,77748,369138
150469,76903,6956
150473,76869,74884
150475,71153,5637
150477,71241,60181
150479,70758,143355
150481,68925,27489
150483,43293,140429
150523,1107850,29982
150532,219646,80628
150534,61496,360626
150536,1476250,215408
150538,4076760,362703
150540,3854104,289190
150542,1607568,54657
150544,4689996,347767
150546,1429313,57393
150550,199148,67339
150552,1127884,253353
150554,119571,32643
150556,1198405,31237
150558,2048865,342502
150560,118063,55949
150562,211328,222932
150564,261742,103851
150566,3004278,243442
150568,2871116,196398
150570,3508830,267310
150572,3006756,256735
150574,22202,285787
150576,20835,291233
150580,65957,5953
150582,23137,266249
150584,26193,354105
150586,27244,258384
150588,29790,259325
150590,29685,61046
150592,173769,159849
150594,47978,193321
150598,2992524,288463
150600,2121377,115547
150602,4048668,333675
150604,2718440,272548
150606,2103171,140229
150608,5227516,361671
150610,1946193,245697
150612,2512236,294825
150615,240610,61662
150617,69970,31343
150619,1988699,150049
150621,477988,13713
150623,1669706,74890
150629,93611,347155
150631,1322354,38883
150633,5129768,322317
150635,58949,236570
150637,50326,84782
150641,45083,279266
150645,58506,146958
150649,4221708,329407
150651,782847,135307
150653,2179035,212753
150655,3550078,358238
150657,3231100,376823
150659,4021190,303665
150661,71862,104041
150663,21607,86232
150665,1884351,139712
150667,1957955,106739
150669,5051390,372113
150671,1918984,150054
150676,73495,149343
150678,2779932,234701
150680,2358444,220008
150682,2458412,257627
150684,125806,80970
150686,123770,251369
150688,3648510,253150
150692,969694,232393
150694,2321502,137333
150696,4449576,371492
150698,4455690,318541
150700,4404474,340401
150704,61022,273167
150708,87160,63092
150710,89111,153076
150716,86942,71445
150718,2417174,273245
150722,3797808,293006
150724,3951298,377206
150726,2914762,249926
150728,1690368,72054
150730,1809231,86987
150732,1699135,89877
150734,3667798,270724
150736,3985604,286687
150738,62746,155451
150740,1899143,37145
150742,72405,76764
150744,70436,201471
150748,78956,151687
150750,88898,183697
150752,98831,269644
150756,82608,279006
150760,67659,86945
150762,63155,284467
150764,60943,252623
150766,2010939,180813
150768,3750826,356994
150770,80627,166775
150772,55119,198890
150774,3530978,315880
150776,4439120,340176
150778,1726252,361854
150780,2438860,173056
150782,98631,56346
150784,57537,170343
150786,469318,23382
150788,3904778,286697
150790,1885440,85696
150792,50692,92189
150794,2512962,220075
150796,2997404,282377
150798,11865,53766
150800,12465,130275
150802,56562,135571
150808,56480,43010
150810,43650,79496
150812,46041,72820
150814,46351,76418
150818,46784,124527
150820,47634,124557
150822,47385,124571
150832,41134,165355
150834,41641,277840
150836,50594,87669
150838,2444006,155336
150840,54346,85611
150842,54416,3025
150844,420116,76817
150846,2842470,187442
150848,3311988,345875
150850,2536124,279997
150852,1842532,85032
150854,115418,313985
150858,1413489,68184
150860,359281,40768
150862,3395792,253304
150864,2056501,79997
150866,1542391,50526
150868,1047481,77600
150870,2005363,79516
150872,66933,360627
150874,1291634,36620
150876,932533,26314
150878,1118084,176535
150880,238825,74921
150882,120261,153266
150884,1808045,78326
150886,100388,58553
150888,986232,36626
150890,476872,31855
150892,489134,13274
150894,476680,16907
150896,2113820,209385
150898,1420543,36377
150900,2540072,144942
150902,2282989,176037
150904,4128514,329550
150906,1344726,38941
150908,3337188,282768
150910,73715,90909
150912,75831,113021
150914,65790,93862
150916,3141810,152388
150918,57140,195383
150922,1847584,85434
150931,88853,169009
150933,135173,285011
150935,22789,192504
150937,84160,278270
150939,1361838,110372
150941,368375,48431
150944,27594,182282
150946,24005,134742
150948,32487,108246
150950,31406,133255
150952,77038,251546
150954,1851988,63654
150956,1305803,71918
150962,26632,106495
150964,9369,54242
150968,31648,190183
150970,40593,165462
150972,40627,100244
150974,122194,298909
150976,1600429,156981
150979,78253,44924
150981,40805,193439
150983,41910,151009
150986,30781,257907
150988,31999,267483
150990,22876,123292
150993,3510480,284514
150995,3169770,351145
151001,1851981,83724
151008,73269,284493
151011,496386,38057
151015,46469,249134
151019,28484,313333
151021,47680,113843
151023,47300,218221
151027,3581384,339790
151030,424359,126423
151032,1727578,322400
151036,20814,153444
151038,16232,184819
151040,24710,84248
151044,61568,42690
151046,56921,115162
151050,55839,5067
151052,53671,84035
151054,53050,76777
151058,50854,76775
151060,50519,95455
151062,51172,76772
151064,47217,147360
151068,45478,92412
151070,48104,4709
151072,42988,68754
151074,42255,339471
151076,41137,147801
151078,38824,43462
151080,36757,46184
151082,36951,92410
151084,35885,116712
151089,124314,64418
151091,31309,92254
151094,27688,169479
151099,25471,105549
151105,20656,47612
151107,23345,92413
151109,20134,128888
151111,18187,214600
151113,4080728,348678
151115,36416,165759
151117,27882,204227
151119,23255,294983
151121,23807,343790
151123,24538,118570
151125,24217,336828
151127,25955,275646
151131,26041,294197
151133,28157,359982
151135,28841,177159
151137,29193,218341
151139,46829,44526
151141,44705,238985
151143,46404,73553
151145,50958,116212
151149,47213,61089
151151,45091,46486
151157,43389,144414
151161,41147,211974
151163,39011,55873
151165,51886,83786
151167,36480,124729
151171,30886,285410
151173,32081,369065
151175,31497,170569
151177,32438,69698
151179,34551,97909
151181,34425,109778
151183,35857,223374
151185,35049,165756
151187,36548,291697
151189,1517213,163312
151191,242590,352024
151193,73589,67018
151195,423372,24041
151197,2321249,134409
151199,4466936,334878
151202,113388,121138
151204,206950,30035
151208,188754,29509
151210,93115,173080
151212,96335,251439
151214,245567,46695
151216,100943,84951
151218,103274,203022
151222,107505,57845
151224,107870,79500
151226,97174,47360
151228,99388,47363
151230,109666,28920
151271,84356,80494
151273,110885,201937
151275,114173,201938
151277,5251348,359807
151279,75007,56588
151281,76684,56589
151285,68516,193153
151289,60795,267260
151295,65973,172924
151297,65060,107882
151299,202572,127246
151301,166345,344523
151303,58062,233462
151305,60590,259835
151307,5278868,373355
151309,5275844,373451
151311,4144190,326094
151313,1594972,276905
151315,2869728,323675
151317,3471098,312669
151319,4669210,377565
151321,428059,53301
151325,107276,57250
151327,115479,47367
151333,2884308,228107
151335,474694,62487
151337,196186,16545
151341,1851050,59264
151343,390418,27069
151345,4870838,366924
151347,2525596,168026
151349,344766,27748
151351,3461274,256102
151353,77343,85268
151355,4285198,320005
151357,2245988,211845
151359,74635,136716
151361,79931,88798
151363,71644,204269
151365,304927,79911
151367,1593807,309968
151369,1977915,276898
151371,3108840,217587
151373,1716765,281456
151375,165477,158431
151377,3804774,339763
151379,2261933,130742
151382,1465494,46442
151384,1292648,53290
151388,38840,204725
151400,54650,224920
151402,56042,146023
151404,56950,187633
151410,58289,211139
151412,59114,95838
151414,2964120,274817
151416,60956,3692
151418,61773,73477
151420,62047,112570
151424,62714,141974
151426,65420,280028
151431,3359366,56083
151433,54099,43036
151435,105498,164018
151437,158666,255450
151439,66418,85962
151441,321353,67083
151443,474361,87943
151445,75915,162505
151447,76625,206222
151449,76855,63318
151451,2158649,85729
151453,2366035,255396
151455,1083452,319888
151457,54904,164695
151459,4387040,375290
151461,4399594,376047
151463,200096,145373
151465,65120,145379
151467,64611,74197
151469,83247,348434
151471,70781,149691
151473,70584,150708
151475,70368,100467
151477,421593,293360
151479,101893,222619
151481,77470,26703
151483,2005299,264036
151485,168749,104081
151487,293567,64462
151489,485634,65795
151491,1160004,161024
151493,1243375,35411
151495,1760958,109690
151497,2377398,222030
151499,162243,42107
151501,4019560,331962
151503,870958,27428
151505,1512738,273973
151507,3399896,301729
151509,2265080,224885
151511,371310,113787
151513,2753048,165718
151515,3478962,329805
151517,2184140,177437
151519,1087865,83617
151521,2492002,276883
151523,2771506,320181
151525,3451968,314587
151527,3893038,283710
151529,164060,193515
151537,63549,29351
151539,68464,294081
151541,95920,327317
151543,2362062,255575
151545,202223,127468
151547,3398052,291154
151549,2361602,261815
151551,203672,44554
151555,2319879,227121
151557,3018070,273899
151559,4086032,337029
151561,3594826,345235
151563,4466544,336807
151565,65932,70412
151567,76902,38268
151569,380726,35021
151571,485701,301744
151573,114429,97666
151575,402714,220029
151577,2321163,157293
151579,63478,181043
151581,207784,187737
151583,3008014,220176
151585,1048097,377136
151587,2257602,156220
151589,1421048,67198
151591,3059816,333387
151593,1663655,362057
151595,3254796,353378
151597,1618448,300792
151599,3984320,348069
151601,1401656,40700
151603,3975510,323435
151605,5275828,360030
151607,331509,63459
151609,3586930,378092
151611,5039822,378263
151613,2477218,291851
151615,1725995,50938
151617,2708550,285937
151619,1064215,117316
151621,4000936,352156
151623,1582466,38677
151625,485777,25366
151627,3040216,340243
151629,1878805,139777
151631,4940780,378350
151633,3182590,281968
151635,4103992,333658
151637,2504580,224243
151639,3882082,321258
151641,4337690,343795
151643,80080,119586
151645,4552524,339547
151647,3907156,285697
151649,101479,138022
151651,2238086,270357
151653,3564794,340255
151655,87436,48242
151657,1007032,29695
151659,2390630,217471
151661,1977002,87737
151663,416214,44563
151665,71289,258471
151667,30694,268350
151669,4293698,334146
151671,4175888,346170
151673,313532,72790
151675,3864024,279096
151677,385048,145385
151679,52529,111561
151681,2265179,155556
151683,101578,275477
151685,1986769,243794
151687,3231054,335778
151689,487116,15391
151691,76149,83001
151693,5278464,373472
151695,2580382,329004
151697,62636,76851
151699,2230956,201992
151701,1773315,235450
151703,1507355,58500
151707,3882074,376530
151709,2436672,365065
151711,388667,67844
151715,3597510,334918
151717,2262345,345775
151719,105162,114284
151721,2136914,116306
151723,15384,93521
151725,80789,63505
151727,114127,170934
151729,138068,96715
151731,3422078,340357
151733,1671547,169721
151735,3702652,364116
151737,43994,197785
151739,1860213,291870
151741,68280,84728
151743,5037902,379297
151745,56405,21266
151747,83572,2037
151749,81423,137533
151753,2882590,214105
151755,4761270,364427
151757,68599,83954
151759,3270538,333377
151761,384177,1998
151763,3355694,333040
151765,3355698,68555
151767,174931,50124
151769,189160,77294
151771,2650718,159514
151773,4643844,335051
151775,3907858,320302
151777,2025690,300673
151781,856797,18874
151783,4009820,347495
151785,1385943,171902
151787,283941,11089
151789,3526286,301325
151791,5237552,367536
151793,3089126,270397
151795,4614910,374142
151797,3442634,315055
151799,65775,42588
151802,49293,10626
151804,5207116,376681
151806,309827,53074
151808,2259306,136296
151810,124437,47717
151813,85763,91875
151815,1465490,58396
151819,4273170,344277
151827,39360,98539
151829,32384,251305
151831,31894,63766
151833,30958,131460
151835,29802,175149
151837,27853,171927
151839,28347,266961
151841,26280,199689
151845,24236,166977
151847,23657,158621
151849,22535,290611
151851,68358,83831
151854,2569298,168145
151859,107082,293636
151861,109990,269699
151865,160356,265531
151867,109989,259562
151873,113266,269698
151879,2445178,350505
151881,420136,41924
151885,70538,210609
151887,81168,179631
151890,1841490,253020
151892,2518370,303179
151894,75117,375207
151898,4203284,331424
151900,3013160,360799
151903,90627,48180
151905,1437361,35025
151907,1727854,201643
151909,2245906,169634
151911,1682187,39253
151913,1364289,62738
151915,3037582,293122
151917,64509,189038
151919,218158,64098
151921,467628,40356
151923,3627572,317723
151925,476016,122052
151927,3719896,334531
151929,40589,116714
151931,2106284,248268
151933,4196450,339408
151935,2217777,174369
151939,48211,283915
151941,47119,18174
151943,178321,362107
151945,51017,269298
151947,53371,96828
151949,60816,41830
151951,3671542,337960
151953,98252,46821
151955,183965,380841
151957,276773,12831
151959,70366,191465
151961,159535,380864
151963,278291,22316
151965,278522,46430
151967,281102,166253
151969,306855,20916
151971,287537,142631
151973,284328,210068
151975,118578,232795
151977,248617,39837
151979,300028,82575
151981,290326,64880
151983,273406,362100
151985,292740,305819
151987,305173,25801
151989,165981,215797
151991,111030,205221
151993,3377548,356057
151997,3019620,266038
151999,1684609,135713
152001,1282142,43735
152003,3478140,298986
152005,3625354,333888
152007,4571838,332709
152009,419372,18230
152011,1499201,44566
152013,3801252,351072
152015,3408558,277528
152017,2674426,296096
152019,4616014,378385
152021,200753,150051
152023,4663992,336669
152025,5161502,372315
152027,4844288,338803
152029,2848324,324289
152031,3892384,280617
152033,2262221,135097
152035,1515195,170292
152037,4366830,348089
152039,2294916,250902
152041,1869226,63378
152043,1613040,55283
152045,4426656,336663
152047,51565,17720
152049,4528386,335031
152051,69007,42526
152053,73221,76200
152055,3774802,346651
152057,790770,316000
152059,2652118,263341
152061,1712261,146198
152063,2404233,205584
152065,4285496,336808
152067,5286444,376869
152069,5321942,379951
152071,3499096,323677
152073,4385026,367493
152075,3057572,296879
152077,1179933,333371
152079,3300542,267860
152081,2948356,269149
152083,3553442,279641
152085,3147312,258363
152087,1002563,318850
152089,4871980,378200
152091,3381008,267193
152093,2243260,287284
152095,1104679,46452
152097,2924352,322163
152099,4505830,361263
152101,5073738,367513
152103,5351000,380565
152105,66963,20051
152107,66894,24569
152109,65525,17276
152115,68339,24571
152117,968712,60867
152119,3596842,262199
152121,66895,19297
152123,4288636,312804
152125,69847,19252
152127,809439,36718
152129,76665,29114
152131,1686067,56418
152133,1517095,62717
152135,114461,202140
152137,3387444,324978
152139,2181941,200548
152141,2665470,206292
152143,499596,24654
152145,1212007,51309
152147,2464812,169798
152149,65641,98048
152151,1718747,209251
152153,1570559,73565
152155,3141568,232320
152157,2350374,305215
152161,1430131,58913
152163,3830162,348674
152165,2377132,164443
152167,400507,61314
152169,3868452,282084
152171,124288,342381
152175,119194,37793
152177,2909124,273509
152179,2483208,255278
152181,4715470,368835
152183,4219836,331745
152185,3132714,286595
152187,3434010,371007
152189,442268,36092
152192,5098128,365187
152194,3520290,360387
152196,2072276,129531
152198,3697946,366249
152200,108369,78340
152202,30808,257081
152204,31657,228647
152206,32153,87612
152208,2318701,125414
152210,70714,168228
152212,259602,184260
152214,4085502,361183
152216,167988,45865
152218,3522738,285307
152220,3500478,287170
152222,326722,97350
152224,3676370,254800
152226,3024324,371003
152228,3658772,373314
152230,5072542,377853
152232,96994,37839
152234,170508,56943
152236,2401099,108476
152238,1874513,159006
152240,430420,343043
152242,4721400,352162
152244,37652,102707
152246,855761,73791
152248,4447076,381353
152250,4216908,329809
152252,4213764,358403
152254,4357368,336199
152256,4120210,337107
152258,3651326,315865
152260,4302562,362571
152262,1918911,352025
152264,4466336,329682
152266,3582040,352187
152268,4331318,351186
152270,3715122,330348
152272,3811986,342281
152274,4796568,361243
152278,3324286,319143
152280,4085944,341392
152282,4058218,360994
152284,3910804,378779
152286,65524,24570
152288,3484796,355264
152290,5083702,367215
152292,4276752,299824
152296,2073693,76282
152298,1552639,44637
152302,119881,86186
152304,984996,84865
152310,4699592,359154
152316,1176928,33842
152318,402065,82157
152320,1274636,124480
152322,2216088,157447
152324,1144794,372523
152326,104298,110395
152328,1014691,43292
152330,1543883,211317
152332,3758280,278514
152334,1078927,100669
152336,3400060,257450
152338,326576,165404
152340,247911,49518
152342,315632,166258
152344,332766,59372
152346,331479,117142
152348,320097,97437
152350,248216,83902
152352,341455,134841
152354,337971,78827
152356,307873,20731
152358,326983,159436
152360,326600,277751
152362,330843,20656
152364,294662,35907
152366,64132,19293
152370,3148552,341050
152372,4935334,354251
152374,4441422,324803
152376,2904798,363264
152381,3762974,333350
152385,51444,123755
152387,36163,173397
152389,36635,173436
152391,35945,257454
152395,43821,115625
152397,45020,50755
152399,47434,53626
152405,47229,123186
152411,211663,126951
152413,49374,241346
152415,51184,29212
152417,50960,56309
152419,131404,169996
152421,53806,127688
152425,54901,95467
152427,56121,93193
152429,56802,262645
152431,57963,234149
152433,62683,169971
152435,186896,68656
152439,370295,128866
152441,76798,161374
152443,923824,18044
152445,365653,4289
152447,226919,28346
152449,51947,90030
152451,3130776,253282
152453,4701426,307318
152455,68257,60389
152457,3965660,329063
152459,132082,49991
152461,455583,28509
152463,203139,109174
152465,1152403,44548
152467,275039,44184
152469,454953,69075
152471,1241018,29889
152473,69308,67320
152475,1503149,86495
152477,104787,151062
152479,339918,27674
152481,4123562,370168
152483,64552,58769
152485,117457,125087
152487,115631,74942
152489,119838,31907
152491,178821,288186
152493,2501366,374618
152495,104267,71120
152497,1773741,57568
152499,1244093,47655
152501,82580,85512
152503,1107397,27941
152505,80601,216176
152507,1278153,28686
152509,1068958,44385
152511,62493,96334
152513,325849,60825
152515,3832096,298584
152517,2585160,306547
152519,78522,193277
152521,5280626,379998
152523,3956642,382436
152527,16871,269628
152535,44788,172493
152537,40646,257688
152539,20217,190269
152541,26849,237433
152543,1580021,63142
152545,3082854,308409
152547,4431326,379335
152549,61390,89816
152551,272065,284134
152553,162926,278051
152555,57051,57144
152557,819810,46426
152559,57558,68720
152561,62334,351365
152563,58920,105465
152565,1023345,67908
152567,1540068,74558
152569,3246908,286940
152571,1851006,139820
152573,1469273,114614
152575,82813,67740
152577,2114358,82028
152579,4920274,354857
152581,74443,65707
152583,174834,82094
152585,4437212,367492
152587,1480658,100275
152589,1740661,73800
152591,2888046,365222
152593,805184,41188
152595,2391821,118408
152597,1629284,60604
152599,381716,44850
152601,1905010,67327
152603,910855,23529
152605,48014,54769
152607,849466,20221
152609,810082,114922
152611,104998,57783
152613,2276778,182219
152615,86314,81666
152617,3700038,290365
152619,43622,46258
152621,45880,225244
152623,2192580,253395
152625,163871,82153
152627,1626135,77585
152629,281365,180363
152631,1527626,203547
152633,2986122,248543
152635,1267406,56992
152637,268677,36301
152639,325725,60498
152641,81340,50934
152643,3771668,300015
152647,40505,126219
152649,1601458,202172
152656,2505856,278771
152658,4592572,353609
152660,4471388,354297
152662,2571610,208431
152664,3720724,331354
152666,167132,9321
152670,2250426,183176
152672,2106331,228204
152674,2571782,257614
152676,3252998,340881
152678,3543258,382951
152680,3113456,216529
152682,146664,107587
152686,1632544,59944
152689,3726012,363185
152691,78865,75184
152693,196889,150710
152697,166136,314203
152701,66764,150025
152705,70547,74831
152707,126084,188658
152711,1276121,148184
152713,184901,30909
152715,47435,114354
152717,1392888,112631
152719,75089,234815
152721,236843,240628
152723,265825,258450
152725,990443,312101
152727,47397,320010
152729,134817,186066
152731,54969,116986
152733,85241,82265
152735,102478,157153
152737,101927,43953
152739,119056,128177
152741,99274,249368
152743,496799,119616
152745,400905,197790
152747,1700810,81524
